Id,TaskNo,ResponseId,Difficulty,Optimized query,avg_rows_optimized,Initial Query,avg_rows_initial,avg_rows_diff_chat_gpt_initial,Queries equal with order on test dataset,Queries equil without order on test dataset,ORDER BY clause in initial query,ORDER BY clause in optimazed query,Leetcode equivalence status,Final equivalence status,Status,Comment
373,614,42,Medium,"SELECT ""t"".""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t"".""follower"" = ""t0"".""followee0""
ORDER BY ""t"".""follower"";",25020,"select f.follower, count(distinct f1.follower) as num from schema_614.follow as f join schema_614.follow as f1 on f.follower = f1.followee group by f.follower order by f.follower",25020,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Equivalent query (Alias mismatch),
374,614,45,Medium,"SELECT *
FROM (SELECT ""followee"", COUNT(""follower"") AS ""num""
        FROM schema_614.""follow""
        WHERE EXISTS (SELECT 1
                FROM schema_614.""follow"" AS ""follow00"" (""followee0"", ""follower0"")
                WHERE ""followee"" = ""follow00"".""follower0"")
        GROUP BY ""followee"") AS ""t""
ORDER BY ""followee"";",25020,"select f1.followee as follower, count(distinct f1.follower) as num from schema_614.follow as f1 join schema_614.follow as f2 on f1.followee = f2.follower group by f1.followee order by f1.followee",25020,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Equivalent query (Alias mismatch),
375,614,51,Medium,"SELECT ""t0"".""follower"", COUNT(""t0"".""follower0"") AS ""num""
FROM (SELECT ""t"".""follower"", ""follow00"".""follower0""
        FROM (SELECT ""follower""
                FROM schema_614.""follow""
                GROUP BY ""follower"") AS ""t""
            INNER JOIN schema_614.""follow"" AS ""follow00"" (""followee0"", ""follower0"") ON ""t"".""follower"" = ""follow00"".""followee0""
        GROUP BY ""t"".""follower"", ""follow00"".""follower0"") AS ""t0""
GROUP BY ""t0"".""follower""
ORDER BY ""t0"".""follower"";",25020,"select f1.follower, count(distinct f2.follower) as num from (select distinct follower from schema_614.follow) as f1 join schema_614.follow as f2 on f1.follower = f2.followee group by f1.follower order by f1.follower",25020,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
376,614,52,Medium,"SELECT ""t"".""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t"".""follower"" = ""t0"".""followee0""
ORDER BY ""t"".""follower"";",25020,"select f1.follower, count(distinct f2.follower) as num from schema_614.follow as f1 join schema_614.follow as f2 on f1.follower = f2.followee group by f1.follower order by f1.follower",25020,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Equivalent query (Alias mismatch),
377,614,73,Medium,"SELECT ""t0"".""followee0"" AS ""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t"".""follower"" = ""t0"".""followee0"";",25020,"select f2.followee as follower, count(distinct f2.follower) as num from schema_614.follow as f1 join schema_614.follow as f2 on f1.follower = f2.followee group by f2.followee",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Equivalent query (Alias mismatch),
378,614,108,Medium,"SELECT ""t"".""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t"".""follower"" = ""t0"".""followee0"";",25020,"select t1.follower as follower, count(distinct t2.follower) as num from schema_614.follow as t1 join schema_614.follow as t2 on t1.follower = t2.followee group by t1.follower",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Equivalent query (Alias mismatch),
379,614,110,Medium,"SELECT ""t"".""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t"".""follower"" = ""t0"".""followee0"";",25020,"select t1.follower, count(distinct t2.follower) as num from schema_614.follow as t1 join schema_614.follow as t2 on t1.follower = t2.followee group by t1.follower",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Equivalent query (Alias mismatch),
380,614,113,Medium,"SELECT ""t0"".""follower"", COUNT(""t0"".""follower0"") AS ""num""
FROM (SELECT ""t"".""follower"", ""follow00"".""follower0""
        FROM (SELECT ""follower""
                FROM schema_614.""follow""
                GROUP BY ""follower"") AS ""t""
            LEFT JOIN schema_614.""follow"" AS ""follow00"" (""followee0"", ""follower0"") ON ""t"".""follower"" = ""follow00"".""followee0""
        GROUP BY ""t"".""follower"", ""follow00"".""follower0"") AS ""t0""
GROUP BY ""t0"".""follower""
HAVING COUNT(""t0"".""follower0"") > 0;",25020,"select tfollower.follower, count(distinct t2nddegreefollower.follower) as num from schema_614.follow as tfollower left outer join schema_614.follow as t2nddegreefollower on tfollower.follower = t2nddegreefollower.followee group by tfollower.follower having count(distinct t2nddegreefollower.follower) > 0",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, no ORDER BY in initial query)",
381,614,121,Medium,"SELECT ""t"".""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t"".""follower"" = ""t0"".""followee0"";",25020,"select f.follower, count(distinct f1.follower) as num from schema_614.follow as f join schema_614.follow as f1 on f.follower = f1.followee group by f.follower",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Equivalent query (Alias mismatch),
382,614,129,Medium,"SELECT ""t0"".""follower"", COUNT(""t0"".""follower0"") AS ""num""
FROM (SELECT ""t"".""follower"", ""follow00"".""follower0""
        FROM (SELECT ""follower""
                FROM schema_614.""follow""
                GROUP BY ""follower"") AS ""t""
            LEFT JOIN schema_614.""follow"" AS ""follow00"" (""followee0"", ""follower0"") ON ""t"".""follower"" = ""follow00"".""followee0""
        GROUP BY ""t"".""follower"", ""follow00"".""follower0"") AS ""t0""
GROUP BY ""t0"".""follower""
HAVING COUNT(""t0"".""follower0"") > 0;",25020,"select f1.follower, count(distinct f2.follower) as num from schema_614.follow as f1 left outer join schema_614.follow as f2 on f1.follower = f2.followee group by f1.follower having count(distinct f2.follower) > 0",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, no ORDER BY in initial query)",
383,614,146,Medium,"SELECT ""t"".""follower"", COUNT(""t"".""follower0"") AS ""num""
FROM (SELECT ""follow"".""follower"", ""follow00"".""follower0"", COUNT(""follow00"".""follower0"") AS ""$f2""
        FROM schema_614.""follow""
            LEFT JOIN schema_614.""follow"" AS ""follow00"" (""followee0"", ""follower0"") ON ""follow"".""follower"" = ""follow00"".""followee0""
        GROUP BY ""follow"".""follower"", ""follow00"".""follower0"") AS ""t""
GROUP BY ""t"".""follower""
HAVING COALESCE(SUM(""t"".""$f2""), 0) > 0;",25020,"select a.follower, count(distinct b.follower) as num from schema_614.follow as a left outer join schema_614.follow as b on a.follower = b.followee group by a.follower having count(b.follower) > 0",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, no ORDER BY in initial query)",
384,614,153,Medium,"SELECT *
FROM (SELECT ""followee"", COUNT(""follower"") AS ""num""
        FROM schema_614.""follow""
        WHERE EXISTS (SELECT 1
                FROM schema_614.""follow"" AS ""follow00"" (""followee0"", ""follower0"")
                WHERE ""followee"" = ""follow00"".""follower0"")
        GROUP BY ""followee"") AS ""t"";",25020,"select a.followee as follower, count(distinct a.follower) as num from schema_614.follow as a join (select distinct follower from schema_614.follow) as b on a.followee = b.follower group by a.followee",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, no ORDER BY in initial query)",
385,614,155,Medium,"SELECT *
FROM (SELECT ""followee"", COUNT(""follower"") AS ""num""
        FROM schema_614.""follow""
        WHERE EXISTS (SELECT 1
                FROM schema_614.""follow"" AS ""follow00"" (""followee0"", ""follower0"")
                WHERE ""followee"" = ""follow00"".""follower0"")
        GROUP BY ""followee"") AS ""t""
ORDER BY ""followee"";",25020,"select a.followee as follower, count(distinct a.follower) as num from schema_614.follow as a join (select follower from schema_614.follow) as t on a.followee = t.follower group by a.followee order by a.followee",25020,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Equivalent query (Alias mismatch),
386,614,163,Medium,"SELECT ""t"".""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t0"".""followee0"" = ""t"".""follower"";",25020,"select a.follower, count(distinct b.follower) as num from schema_614.follow as a join schema_614.follow as b on b.followee = a.follower group by a.follower",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Equivalent query (Alias mismatch),
387,614,197,Medium,"SELECT ""t0"".""follower0"" AS ""followee"", ""t"".""num""
FROM (SELECT ""followee"", COUNT(""follower"") AS ""num""
        FROM schema_614.""follow""
        GROUP BY ""followee"") AS ""t"",
        (SELECT ""follower0""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""follower0"") AS ""t0""
WHERE ""t"".""followee"" = ""t0"".""follower0"";",25020,"select b.follower, count(distinct a.follower) as num from schema_614.follow as a join schema_614.follow as b on a.followee = b.follower group by 1",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Equivalent query (Alias mismatch),
388,614,200,Medium,"SELECT ""t"".""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t"".""follower"" = ""t0"".""followee0""
ORDER BY ""t"".""follower"";",25020,"select distinct a.follower as follower, num from schema_614.follow as a join (select followee, count(distinct follower) as num from schema_614.follow group by followee) as b on a.follower = b.followee order by a.follower",25020,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Equivalent query (Alias mismatch),
389,614,212,Medium,"SELECT ""t"".""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t"".""follower"" = ""t0"".""followee0""
ORDER BY ""t"".""follower"";",25020,"select distinct follower, num from schema_614.follow join (select followee, count(distinct follower) as num from schema_614.follow group by followee) as f3 on follow.follower = f3.followee order by follower",25020,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Equivalent query (Alias mismatch),
390,614,220,Medium,"SELECT ""t"".""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t"".""follower"" = ""t0"".""followee0"";",25020,"select f.follower, count(distinct f2.follower) as num from schema_614.follow as f join schema_614.follow as f2 on f.follower = f2.followee group by 1",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Equivalent query (Alias mismatch),
391,614,222,Medium,"SELECT ""t"".""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t"".""follower"" = ""t0"".""followee0"";",25020,"select f.follower, count(distinct f1.follower) as num from schema_614.follow as f join schema_614.follow as f1 on f.follower = f1.followee group by 1",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Equivalent query (Alias mismatch),
392,614,225,Medium,"SELECT *
FROM (SELECT ""followee"", COUNT(""follower"") AS ""num""
        FROM schema_614.""follow""
        WHERE EXISTS (SELECT 1
                FROM schema_614.""follow"" AS ""follow00"" (""followee0"", ""follower0"")
                WHERE ""followee"" = ""follow00"".""follower0"")
        GROUP BY ""followee"") AS ""t"";",25020,"select f1.followee as follower, count(distinct f1.follower) as num from schema_614.follow as f1 join schema_614.follow as f2 on f1.followee = f2.follower group by f1.followee",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Equivalent query (Alias mismatch),
393,614,228,Medium,"SELECT *
FROM (SELECT ""followee"", COUNT(""follower"") AS ""num""
        FROM schema_614.""follow""
        WHERE EXISTS (SELECT 1
                FROM schema_614.""follow"" AS ""follow00"" (""followee0"", ""follower0"")
                WHERE ""followee"" = ""follow00"".""follower0"")
        GROUP BY ""followee"") AS ""t"";",25020,"select f1.followee as follower, count(distinct f1.follower) as num from (select followee, follower from schema_614.follow) as f1 join (select follower from schema_614.follow) as f2 on f1.followee = f2.follower group by f1.followee",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Equivalent query (Alias mismatch),
394,614,235,Medium,"SELECT ""t"".""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t"".""follower"" = ""t0"".""followee0""
ORDER BY ""t"".""follower"";",25020,"select f1.follower, count(distinct f2.follower) as num from schema_614.follow as f1 join schema_614.follow as f2 on f1.follower = f2.followee group by f1.follower order by f1.follower asc",25020,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Equivalent query (Alias mismatch),
395,614,237,Medium,"SELECT ""t"".""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t"".""follower"" = ""t0"".""followee0"";",25020,"select f1.follower as follower, count(distinct f2.follower) as num from schema_614.follow as f1 join schema_614.follow as f2 on f1.follower = f2.followee group by f1.follower",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Equivalent query (Alias mismatch),
396,614,239,Medium,"SELECT ""t"".""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t"".""follower"" = ""t0"".""followee0""
ORDER BY ""t"".""follower"";",25020,"select f1.follower as follower, count(distinct f2.follower) as num from schema_614.follow as f1 join schema_614.follow as f2 on f1.follower = f2.followee group by f1.follower order by f1.follower",25020,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Equivalent query (Alias mismatch),
397,614,245,Medium,"SELECT ""t"".""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t"".""follower"" = ""t0"".""followee0"";",25020,"select f1.follower as follower, count(distinct f2.follower) as num from schema_614.follow as f1 join schema_614.follow as f2 on f1.follower = f2.followee group by 1",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Equivalent query (Alias mismatch),
398,614,258,Medium,"SELECT ""t"".""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t"".""follower"" = ""t0"".""followee0"";",25020,"select f1.follower, count(distinct f2.follower) as num from schema_614.follow as f1 join schema_614.follow as f2 on f1.follower = f2.followee group by 1",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Equivalent query (Alias mismatch),
399,614,290,Medium,"SELECT ""t0"".""followee0"" AS ""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t"".""follower"" = ""t0"".""followee0""
ORDER BY ""t0"".""followee0"";",25020,"select f2.followee as follower, count(distinct f2.follower) as num from schema_614.follow as f1 join schema_614.follow as f2 on f1.follower = f2.followee group by f2.followee order by f2.followee",25020,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Equivalent query (Alias mismatch),
400,614,338,Medium,"SELECT *
FROM (SELECT ""followee"", COUNT(""follower"") AS ""num""
        FROM schema_614.""follow""
        WHERE EXISTS (SELECT 1
                FROM schema_614.""follow"" AS ""follow00"" (""followee0"", ""follower0"")
                WHERE ""followee"" = ""follow00"".""follower0"")
        GROUP BY ""followee"") AS ""t"";",25020,"select followee as follower, count(distinct follower) as num from schema_614.follow as f join (select distinct follower as dfs from schema_614.follow) as df on f.followee = df.dfs group by followee",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Equivalent query (Alias mismatch),
401,614,358,Medium,"SELECT ""t"".""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t"".""follower"" = ""t0"".""followee0""
ORDER BY ""t"".""follower"";",25020,"select followee.follower, count(distinct follower.follower) as num from schema_614.follow as followee join schema_614.follow as follower on followee.follower = follower.followee group by followee.follower order by followee.follower",25020,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Equivalent query (Alias mismatch),
402,614,360,Medium,"SELECT ""t"".""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t"".""follower"" = ""t0"".""followee0"";",25020,"select follower, count(distinct follower_follower) as num from (select a.follower, b.follower as follower_follower from schema_614.follow as a join schema_614.follow as b on a.follower = b.followee) as c group by follower",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Equivalent query (Alias mismatch),
403,614,363,Medium,"SELECT ""t"".""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t"".""follower"" = ""t0"".""followee0""
ORDER BY ""t"".""follower"";",25020,"select followers.follower, followees.num from (select follower from schema_614.follow group by follower) as followers join (select followee, count(distinct follower) as num from schema_614.follow group by followee) as followees on followers.follower = followees.followee order by follower",25020,0,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Equivalent query (Alias mismatch),
404,614,365,Medium,"SELECT ""t"".""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t"".""follower"" = ""t0"".""followee0"";",25020,"select fwe.follower, count(distinct fwer.follower) as num from schema_614.follow as fwe join schema_614.follow as fwer on fwe.follower = fwer.followee group by fwe.follower",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Equivalent query (Alias mismatch),
405,614,366,Medium,"SELECT ""t1"".""followee0"" AS ""follower"", ""t1"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0""
        HAVING COUNT(""follower0"") >= 1) AS ""t1""
WHERE ""t"".""follower"" = ""t1"".""followee0"";",25020,"select g.f2f as follower, count(distinct g.f2wer) as num from (select f1.followee as f1f, f1.follower as f1wer, f2.followee as f2f, f2.follower as f2wer from schema_614.follow as f1 join schema_614.follow as f2 on f1.follower = f2.followee) as g group by g.f2f having count(distinct g.f2wer) >= 1",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Equivalent query (Alias mismatch),
406,614,367,Medium,"SELECT *
FROM (SELECT ""followee"", COUNT(""follower"") AS ""num""
        FROM schema_614.""follow""
        WHERE EXISTS (SELECT 1
                FROM schema_614.""follow"" AS ""follow00"" (""followee0"", ""follower0"")
                WHERE ""followee"" = ""follow00"".""follower0"")
        GROUP BY ""followee"") AS ""t"";",25020,"select subquery.followee as follower, count(distinct subquery.follower) as num from (select a.followee, a.follower from schema_614.follow as a join schema_614.follow as b on a.followee = b.follower) as subquery group by subquery.followee",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Equivalent query (Alias mismatch),
407,614,369,Medium,"SELECT *
FROM (SELECT ""followee"", COUNT(""follower"") AS ""num""
        FROM schema_614.""follow""
        WHERE EXISTS (SELECT 1
                FROM schema_614.""follow"" AS ""follow00"" (""followee0"", ""follower0"")
                WHERE ""followee"" = ""follow00"".""follower0"")
        GROUP BY ""followee"") AS ""t"";",25020,"select t1.followee as follower, count(distinct t1.follower) as num from schema_614.follow as t1 join (select distinct follower from schema_614.follow) as t2 on t1.followee = t2.follower group by t1.followee",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Equivalent query (Alias mismatch),
408,614,372,Medium,"SELECT ""t"".""follower"", ""t0"".""num"" AS ""followee0""
FROM (SELECT ""follower""
        FROM schema_614.""follow""
        GROUP BY ""follower"") AS ""t"",
        (SELECT ""followee0"", COUNT(""follower0"") AS ""num""
        FROM schema_614.""follow"" AS ""follow0"" (""followee0"", ""follower0"")
        GROUP BY ""followee0"") AS ""t0""
WHERE ""t"".""follower"" = ""t0"".""followee0"";",25020,"select tb1.follower as follower, count(distinct tb2.follower) as num from schema_614.follow as tb1 join schema_614.follow as tb2 on tb1.follower = tb2.followee group by 1",25020,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Equivalent query (Alias mismatch),
409,1050,4,Easy,"SELECT ""actor_id"", ""director_id""
FROM schema_1050.""actordirector""
GROUP BY ""actor_id"", ""director_id""
HAVING COUNT(*) >= 3;",19314,"select a.actor_id, a.director_id from schema_1050.actordirector as a group by a.actor_id, a.director_id having count(a.timestamp) >= 3",19314,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
410,1050,5,Easy,"SELECT ""actor_id"", ""director_id""
FROM schema_1050.""actordirector""
GROUP BY ""actor_id"", ""director_id""
HAVING COUNT(*) >= 3;",19314,"select a.actor_id, a.director_id from (select actor_id, director_id, count(timestamp) as cooperation from schema_1050.actordirector group by actor_id, director_id) as a where a.cooperation >= 3",19314,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
411,1050,13,Easy,"SELECT ""actor_id"", ""director_id""
FROM schema_1050.""actordirector""
GROUP BY ""actor_id"", ""director_id""
HAVING COUNT(*) >= 3;",19314,"select actor_id, director_id from (select actor_id, director_id, count(timestamp) as cooperated_frq from schema_1050.actordirector group by 1, 2) as a where a.cooperated_frq >= 3",19314,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
412,1050,15,Easy,"SELECT ""actor_id"", ""director_id""
FROM schema_1050.""actordirector""
GROUP BY ""actor_id"", ""director_id""
HAVING COUNT(*) > 2;",19314,"select actor_id, director_id from schema_1050.actordirector group by 1, 2 having count(timestamp) > 2",19314,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
413,1050,16,Easy,"SELECT ""actor_id"", ""director_id""
FROM schema_1050.""actordirector""
GROUP BY ""actor_id"", ""director_id""
HAVING COUNT(""timestamp"") >= 3;",19314,"select actor_id, director_id from schema_1050.actordirector group by 1, 2 having count(distinct timestamp) >= 3",19314,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
414,1050,17,Easy,"SELECT ""actor_id"", ""director_id""
FROM schema_1050.""actordirector""
GROUP BY ""actor_id"", ""director_id""
HAVING COUNT(*) >= 3;",19314,"select actor_id, director_id from schema_1050.actordirector group by 1, 2 having count(timestamp) >= 3",19314,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
415,1050,25,Easy,"SELECT ""actor_id"", ""director_id""
FROM schema_1050.""actordirector""
GROUP BY ""actor_id"", ""director_id""
HAVING COUNT(""timestamp"") > 2;",19314,"select actor_id, director_id from schema_1050.actordirector group by actor_id, director_id having count(distinct timestamp) > 2",19314,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
416,1050,26,Easy,"SELECT ""actor_id"", ""director_id""
FROM schema_1050.""actordirector""
GROUP BY ""actor_id"", ""director_id""
HAVING COUNT(""actor_id"") >= 3;",19314,"select actor_id, director_id from schema_1050.actordirector group by actor_id, director_id having count(actor_id) >= 3",19314,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
