Id,TaskNo,ResponseId,Difficulty,Optimized query,avg_rows_optimized,Initial Query,avg_rows_initial,avg_rows_diff_chat_gpt_initial,Queries equal with order on test dataset,Queries equil without order on test dataset,ORDER BY clause in initial query,ORDER BY clause in optimazed query,Leetcode equivalence status,Final equivalence status,Status,Comment
207,184,366,Medium,"SELECT d.name AS department, e.name AS employee, e.salary AS salary
FROM schema_184.employee e
JOIN (
    SELECT departmentid, MAX(salary) AS max_salary
    FROM schema_184.employee
    GROUP BY departmentid
) edm ON e.salary = edm.max_salary AND e.departmentid = edm.departmentid
JOIN schema_184.department d ON e.departmentid = d.id;",100000,"select d.name as department, e.name as employee, e.salary as salary from schema_184.employee as e join (select e.departmentid as did, max(salary) as maxs from schema_184.employee as e join schema_184.department as d on e.departmentid = d.id group by e.departmentid) as edm on (e.salary = edm.maxs and e.departmentid = edm.did) join schema_184.department as d on e.departmentid = d.id",100000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
208,184,371,Medium,"SELECT d.name AS department, e.name AS employee, e.salary
FROM schema_184.department AS d
JOIN (
    SELECT e1.name, e1.salary, e1.departmentid
    FROM schema_184.employee e1
    JOIN (
        SELECT departmentid, MAX(salary) AS max_salary
        FROM schema_184.employee
        GROUP BY departmentid
    ) e2 ON e1.departmentid = e2.departmentid AND e1.salary = e2.max_salary
) e ON e.departmentid = d.id;",100000,"select d.name as department, e.name as employee, e.salary from schema_184.employee as e join schema_184.department as d on e.departmentid = d.id join (select max(salary) as salary, departmentid from schema_184.employee group by departmentid) as mx on (e.salary = mx.salary and e.departmentid = mx.departmentid)",100000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
209,184,373,Medium,"SELECT d.name AS department, e.name AS employee, e.salary
FROM schema_184.employee e
JOIN schema_184.department d ON d.id = e.departmentid
WHERE (e.departmentid, e.salary) IN (
    SELECT departmentid, MAX(salary)
    FROM schema_184.employee
    GROUP BY departmentid
);",100000,"select d.name as department, e.name as employee, e.salary from schema_184.employee as e join (select departmentid, max(salary) as max_salary from schema_184.employee group by departmentid) as max_s on e.departmentid = max_s.departmentid join schema_184.department as d on d.id = e.departmentid where e.salary = max_s.max_salary",100000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
210,184,376,Medium,"SELECT d.name AS department, e.name AS employee, e.salary
FROM schema_184.employee AS e
JOIN schema_184.department AS d ON d.id = e.departmentid
WHERE (e.departmentid, e.salary) IN (
    SELECT e.departmentid, MAX(e.salary)
    FROM schema_184.employee AS e
    GROUP BY e.departmentid
);",100000,"select d.name as department, e.name as employee, e.salary from schema_184.employee as e join schema_184.department as d on d.id = e.departmentid join (select d.id, max(e.salary) as salary from schema_184.employee as e join schema_184.department as d on d.id = e.departmentid group by d.id) as t on (e.departmentid = t.id and e.salary = t.salary)",100000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
211,184,387,Medium,"SELECT d.name AS department, e1.name AS employee, e1.salary
FROM schema_184.employee AS e1
JOIN schema_184.department AS d ON e1.departmentid = d.id
WHERE (e1.departmentid, e1.salary) IN (
    SELECT departmentid, MAX(salary)
    FROM schema_184.employee
    GROUP BY departmentid
);",100000,"select d.name as department, e1.name as employee, e1.salary from schema_184.employee as e1 join schema_184.department as d on e1.departmentid = d.id join (select departmentid, max(salary) as max_salary from schema_184.employee group by departmentid) as t1 on (e1.salary = t1.max_salary and e1.departmentid = t1.departmentid)",100000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
212,184,428,Medium,"SELECT d.name AS department, e.name AS employee, e.salary
FROM schema_184.department AS d
JOIN (
    SELECT e1.name, e1.salary, e1.departmentid
    FROM schema_184.employee e1
    JOIN (
        SELECT departmentid, MAX(salary) AS max_salary
        FROM schema_184.employee
        GROUP BY departmentid
    ) AS max_salaries
    ON e1.departmentid = max_salaries.departmentid AND e1.salary = max_salaries.max_salary
) AS e
ON e.departmentid = d.id;",100000,"select d.name as department, e.name as employee, e.salary from schema_184.employee as e join schema_184.department as d on e.departmentid = d.id join (select max(salary) as salary, departmentid from schema_184.employee group by departmentid) as max on (e.salary = max.salary and e.departmentid = max.departmentid)",100000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
213,184,430,Medium,"SELECT d.name AS department, e.name AS employee, e.salary
FROM schema_184.employee e
JOIN schema_184.department d ON e.departmentid = d.id
WHERE e.salary = (
    SELECT MAX(salary)
    FROM schema_184.employee
    WHERE departmentid = e.departmentid
);",100000,"select d.name as department, e.name as employee, salary from schema_184.employee as e join schema_184.department as d on e.departmentid = d.id join (select max(salary) as highest_salary, departmentid from schema_184.employee group by departmentid) as s on (e.salary = s.highest_salary and s.departmentid = e.departmentid)",100000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
214,184,436,Medium,"SELECT d1.name AS department, e.name AS employee, e.salary
FROM schema_184.employee AS e
JOIN schema_184.department AS d1 ON d1.id = e.departmentid
WHERE e.salary = (
    SELECT MAX(salary)
    FROM schema_184.employee
    WHERE departmentid = e.departmentid
);",100000,"select d1.name as department, e.name as employee, e.salary from schema_184.employee as e join schema_184.department as d1 on d1.id = e.departmentid join (select max(salary) as max_salary, departmentid from schema_184.employee group by departmentid) as ms on (ms.max_salary = e.salary and ms.departmentid = e.departmentid)",100000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
215,184,442,Medium,"SELECT d.name AS department, e.name AS employee, e.salary AS salary
FROM schema_184.department d
JOIN schema_184.employee e ON d.id = e.departmentid
WHERE e.salary = (
    SELECT MAX(e2.salary)
    FROM schema_184.employee e2
    WHERE e2.departmentid = d.id
);",100000,"select dd.name as department, ee.name as employee, ee.salary as salary from schema_184.employee as ee join (select d.id, d.name, max(e.salary) as salary from schema_184.employee as e join schema_184.department as d on d.id = e.departmentid group by d.id) as dd on dd.id = ee.departmentid where ee.salary = dd.salary",100000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
216,184,443,Medium,"SELECT dep.name AS department, emp.name AS employee, emp.salary
FROM schema_184.employee AS emp
JOIN schema_184.department AS dep ON emp.departmentid = dep.id
WHERE (emp.departmentid, emp.salary) IN (
    SELECT departmentid, MAX(salary)
    FROM schema_184.employee
    GROUP BY departmentid
);",100000,"select dep.name as department, emp.name as employee, emp.salary from schema_184.employee as emp join schema_184.department as dep on emp.departmentid = dep.id join (select departmentid, max(salary) as salary from schema_184.employee group by departmentid) as temp on (emp.salary = temp.salary and dep.id = temp.departmentid)",100000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
217,184,455,Medium,"SELECT d.name AS department, e.name AS employee, e.salary
FROM schema_184.department d
JOIN schema_184.employee e ON d.id = e.departmentid
WHERE (e.departmentid, e.salary) IN (
    SELECT departmentid, MAX(salary)
    FROM schema_184.employee
    GROUP BY departmentid
);",100000,"select department.name as department, b.name as employee, salary as salary from schema_184.department join (select a.departmentid, a.salary, b.name from (select departmentid, max(salary) as salary from schema_184.employee group by departmentid) as a join schema_184.employee as b on (a.salary = b.salary and a.departmentid = b.departmentid)) as b on department.id = b.departmentid",100000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
218,184,457,Medium,"SELECT department.name AS department, employee.name AS employee, employee.salary AS salary
FROM schema_184.department
JOIN (
    SELECT e1.departmentid, e1.name, e1.salary
    FROM schema_184.employee e1
    JOIN (
        SELECT departmentid, MAX(salary) AS max_salary
        FROM schema_184.employee
        GROUP BY departmentid
    ) e2 ON e1.departmentid = e2.departmentid AND e1.salary = e2.max_salary
) employee ON department.id = employee.departmentid",100000,"select department.name as department, employee.name as employee, salary.max_salary as salary from (select departmentid, max(salary) as max_salary from schema_184.employee group by departmentid) as salary left outer join schema_184.employee as employee on (salary.max_salary = employee.salary and salary.departmentid = employee.departmentid) join schema_184.department as department on salary.departmentid = department.id",100000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
219,184,480,Medium,"SELECT tb3.name AS department, tb4.name AS employee, tb2.maxsalary AS salary
FROM (
    SELECT departmentid, MAX(salary) AS maxsalary
    FROM schema_184.employee
    GROUP BY departmentid
) AS tb2
JOIN schema_184.employee AS tb4 ON tb2.departmentid = tb4.departmentid AND tb2.maxsalary = tb4.salary
JOIN schema_184.department AS tb3 ON tb2.departmentid = tb3.id;",100000,"select tb3.name as department, tb4.name as employee, tb2.maxsalary as salary from (select tb1.departmentid, max(tb1.salary) as maxsalary from schema_184.employee as tb1 group by tb1.departmentid) as tb2 join schema_184.employee as tb4 on (tb2.maxsalary = tb4.salary and tb2.departmentid = tb4.departmentid) join schema_184.department as tb3 on tb2.departmentid = tb3.id",100000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
220,185,427,Hard,"SELECT d.name AS department, e.name AS employee, e.salary
FROM schema_185.employee e
JOIN schema_185.department d ON e.departmentid = d.id
WHERE e.id IN (
    SELECT e1.id
    FROM schema_185.employee e1
    JOIN schema_185.employee e2 ON e1.departmentid = e2.departmentid
    WHERE e1.salary <= e2.salary
    GROUP BY e1.id
    HAVING COUNT(DISTINCT e2.salary) <= 3
);",6962,"select d.name as department, e.name as employee, salary from schema_185.employee as e join schema_185.department as d on e.departmentid = d.id join (select e1.id, count(distinct e2.salary) as rk from schema_185.employee as e1 join schema_185.employee as e2 on (e1.salary <= e2.salary and e1.departmentid = e2.departmentid) group by 1) as temp on temp.id = e.id where rk <= 3",6962,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
221,185,434,Hard,"SELECT d.name AS department, e.name AS employee, e.salary
FROM (
    SELECT e1.name, e1.salary, e1.departmentid
    FROM schema_185.employee e1
    WHERE (
        SELECT COUNT(DISTINCT e2.salary)
        FROM schema_185.employee e2
        WHERE e1.departmentid = e2.departmentid AND e1.salary <= e2.salary
    ) <= 3
) AS e
JOIN schema_185.department d ON e.departmentid = d.id
ORDER BY d.name, e.salary DESC;",6962,"select d.name as department, e.name as employee, e.salary from (select e1.name, e1.salary, e1.departmentid from schema_185.employee as e1 join schema_185.employee as e2 on (e1.departmentid = e2.departmentid and e1.salary <= e2.salary) group by e1.id having count(distinct e2.salary) <= 3) as e join schema_185.department as d on e.departmentid = d.id order by d.name, e.salary desc",6962,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,Need to add columns in GROUP BY to check in LeetCode
222,534,1,Medium,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date) as games_played_so_far 
from schema_534.activity 
order by player_id, event_date",100000,"select distinct player_id, event_date, sum(games_played) over (partition by player_id order by event_date) as games_played_so_far from schema_534.activity order by player_id, event_date",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
223,534,2,Medium,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date rows between unbounded preceding and current row) as games_played_so_far from schema_534.activity",100000,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date) as games_played_so_far from schema_534.activity",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
224,534,3,Medium,"SELECT player_id, event_date, SUM(SUM(games_played)) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far
FROM schema_534.activity
GROUP BY player_id, event_date
ORDER BY player_id, event_date;",100000,"select a.player_id, a.event_date, sum(b.games_played) as games_played_so_far from schema_534.activity as a left outer join schema_534.activity as b on (a.player_id = b.player_id and a.event_date >= b.event_date) group by a.player_id, a.event_date order by a.player_id, a.event_date asc",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
225,534,4,Medium,"SELECT player_id, event_date, 
       SUM(SUM(games_played)) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far
FROM schema_534.activity
GROUP BY player_id, event_date;",100000,"select a.player_id, a.event_date, sum(a2.games_played) as games_played_so_far from schema_534.activity as a join schema_534.activity as a2 on (a.event_date >= a2.event_date and a.player_id = a2.player_id) group by 1, 2",100000,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Equivalent query,
226,534,10,Medium,"SELECT player_id, event_date, SUM(SUM(games_played)) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far
FROM schema_534.activity
GROUP BY player_id, event_date;",100000,"select a1.player_id, a1.event_date, sum(a2.games_played) as games_played_so_far from schema_534.activity as a1 join schema_534.activity as a2 on (a1.event_date >= a2.event_date and a1.player_id = a2.player_id) group by a1.player_id, a1.event_date",100000,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Equivalent query,
227,534,11,Medium,"SELECT player_id, event_date, SUM(SUM(games_played)) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far
FROM schema_534.activity
GROUP BY player_id, event_date;",100000,"select a1.player_id, a1.event_date, sum(a2.games_played) as games_played_so_far from schema_534.activity as a1 left outer join schema_534.activity as a2 on (a1.player_id = a2.player_id and a2.event_date <= a1.event_date) group by a1.player_id, a1.event_date",100000,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Equivalent query,
228,534,15,Medium,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date) as games_played_so_far from schema_534.activity",100000,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date rows between unbounded preceding and current row) as games_played_so_far from schema_534.activity",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
229,534,17,Medium,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date) as games_played_so_far from schema_534.activity",100000,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date asc) as games_played_so_far from schema_534.activity",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
230,534,19,Medium,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date rows between unbounded preceding and current row) as games_played_so_far from schema_534.activity order by player_id, event_date",100000,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date asc rows between unbounded preceding and current row) as games_played_so_far from schema_534.activity order by player_id, event_date",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
231,534,22,Medium,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date) as games_played_so_far from schema_534.activity",100000,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date rows between unbounded preceding and current row) as games_played_so_far from schema_534.activity group by 1, 2",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
232,534,23,Medium,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date) as games_played_so_far from schema_534.activity order by player_id",100000,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date rows between unbounded preceding and current row) as games_played_so_far from schema_534.activity order by player_id",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
233,534,26,Medium,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date rows between unbounded preceding and current row) as games_played_so_far from schema_534.activity order by player_id, event_date",100000,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date) as games_played_so_far from schema_534.activity order by player_id, event_date",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
234,534,29,Medium,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date rows unbounded preceding) as games_played_so_far 
from schema_534.activity 
order by player_id, event_date",100000,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date) as games_played_so_far from schema_534.activity group by player_id, event_date order by player_id, event_date",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
235,534,31,Medium,"SELECT player_id, event_date, sum(games_played) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far
FROM schema_534.activity",100000,"select player_id, event_date, sum(games_played) over (partition by player_id order by player_id, event_date) as games_played_so_far from schema_534.activity",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
236,534,35,Medium,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date) as games_played_so_far from schema_534.activity",100000,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date asc) as games_played_so_far from schema_534.activity as a",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
237,534,36,Medium,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date) as games_played_so_far from schema_534.activity",100000,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date asc rows between unbounded preceding and current row) as games_played_so_far from schema_534.activity as a",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
238,534,40,Medium,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date) as games_played_so_far from schema_534.activity",100000,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date rows unbounded preceding) as games_played_so_far from schema_534.activity",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
239,534,51,Medium,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date) as games_played_so_far 
from schema_534.activity 
order by player_id, event_date;",100000,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date asc) as games_played_so_far from schema_534.activity order by player_id, event_date",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
240,534,53,Medium,"SELECT player_id, event_date, sum(games_played) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far
FROM schema_534.activity",100000,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date range between unbounded preceding and current row) as games_played_so_far from schema_534.activity",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
241,534,56,Medium,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date rows unbounded preceding) as games_played_so_far 
from schema_534.activity;",100000,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date) as games_played_so_far from schema_534.activity group by player_id, event_date",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
242,534,65,Medium,"SELECT player_id, event_date, SUM(SUM(games_played)) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far
FROM schema_534.activity
GROUP BY player_id, event_date;",100000,"select a1.player_id, a1.event_date, sum(a2.games_played) as games_played_so_far from schema_534.activity as a1 join schema_534.activity as a2 on (a1.player_id = a2.player_id and a1.event_date >= a2.event_date) group by a1.player_id, a1.event_date",100000,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Equivalent query,
243,534,66,Medium,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far
FROM schema_534.activity;",100000,"select a.player_id as player_id, a.event_date as event_date, sum(b.games_played) as games_played_so_far from schema_534.activity as a join schema_534.activity as b on (a.player_id = b.player_id and a.event_date >= b.event_date) group by a.player_id, a.event_date",100000,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Equivalent query,
244,534,67,Medium,"SELECT player_id, event_date, SUM(SUM(games_played)) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far
FROM schema_534.activity
GROUP BY player_id, event_date;",100000,"select a1.player_id, a1.event_date, sum(a2.games_played) as games_played_so_far from schema_534.activity as a1 join schema_534.activity as a2 on (a2.event_date <= a1.event_date and a1.player_id = a2.player_id) group by a1.player_id, a1.event_date",100000,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Equivalent query,
245,534,71,Medium,"SELECT player_id, event_date, games_played_so_far
FROM (
    SELECT player_id, event_date, sum(games_played) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far
    FROM schema_534.activity
) AS t
ORDER BY player_id, event_date DESC;",100000,"select player_id, event_date, games_played_so_far from (select player_id, event_date, sum(games_played) over (partition by player_id order by event_date) as games_played_so_far from schema_534.activity) as t order by games_played_so_far desc",100000,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
246,534,73,Medium,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date rows between unbounded preceding and current row) as games_played_so_far from schema_534.activity order by player_id",100000,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date asc rows between unbounded preceding and current row) as games_played_so_far from schema_534.activity order by player_id asc",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
247,534,80,Medium,"select a.player_id, a.event_date, sum(a.games_played) over (partition by a.player_id order by a.event_date rows between unbounded preceding and current row) as games_played_so_far from schema_534.activity as a",100000,"select a.player_id, a.event_date, sum(a.games_played) over (partition by a.player_id order by event_date asc) as games_played_so_far from schema_534.activity as a",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
248,534,81,Medium,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far
FROM schema_534.activity;",100000,"select a.player_id, a.event_date, sum(b.games_played) as games_played_so_far from schema_534.activity as a join schema_534.activity as b on (a.player_id = b.player_id and a.event_date >= b.event_date) group by a.player_id, a.event_date",100000,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Equivalent query,
249,534,82,Medium,"SELECT player_id, event_date, SUM(SUM(games_played)) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far
FROM schema_534.activity
GROUP BY player_id, event_date;",100000,"select a.player_id, a.event_date, sum(b.games_played) as games_played_so_far from schema_534.activity as a join schema_534.activity as b on (a.event_date >= b.event_date and a.player_id = b.player_id) group by a.player_id, a.event_date",100000,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Equivalent query,
250,534,85,Medium,"SELECT player_id, event_date, SUM(SUM(games_played)) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far
FROM schema_534.activity
GROUP BY player_id, event_date
ORDER BY player_id, event_date;",100000,"select a.player_id, a.event_date, sum(b.games_played) as games_played_so_far from schema_534.activity as a join schema_534.activity as b on a.player_id = b.player_id where a.event_date >= b.event_date group by a.player_id, a.event_date order by a.player_id, a.event_date",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
251,534,90,Medium,"SELECT a.player_id, a.event_date, SUM(a.games_played) OVER (PARTITION BY a.player_id ORDER BY a.event_date) AS games_played_so_far
FROM schema_534.activity a;",100000,"select a.player_id, a.event_date, sum(b.games_played) as games_played_so_far from schema_534.activity as a join schema_534.activity as b on (a.event_date >= b.event_date and a.player_id = b.player_id) group by a.player_id, a.event_date, a.games_played",100000,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Equivalent query,
252,534,91,Medium,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date rows between unbounded preceding and current row) as games_played_so_far from schema_534.activity",100000,"select a.player_id, a.event_date, sum(games_played) over (partition by player_id order by event_date) as games_played_so_far from schema_534.activity as a",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
253,534,92,Medium,"select player_id, event_date, sum(games_played) over (partition by player_id order by event_date) as games_played_so_far 
from schema_534.activity",100000,"select a.player_id, a.event_date, sum(games_played) over (partition by player_id order by event_date asc) as games_played_so_far from schema_534.activity as a",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
254,534,93,Medium,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far
FROM schema_534.activity;",100000,"select a.player_id, a.event_date, sum(b.games_played) as games_played_so_far from schema_534.activity as a join schema_534.activity as b on a.player_id = b.player_id where a.event_date >= b.event_date group by a.player_id, a.event_date",100000,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Equivalent query,
255,534,95,Medium,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far
FROM schema_534.activity;",100000,"select a1.player_id, a1.event_date, sum(a2.games_played) as games_played_so_far from schema_534.activity as a1 join schema_534.activity as a2 on a1.player_id = a2.player_id where a1.event_date >= a2.event_date group by a1.player_id, a1.event_date",100000,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Equivalent query,
256,534,97,Medium,"select a1.player_id, a1.event_date, sum(a1.games_played) over (partition by a1.player_id order by a1.event_date rows unbounded preceding) as games_played_so_far 
from schema_534.activity as a1 
order by a1.player_id, a1.event_date;",100000,"select a1.player_id, a1.event_date, sum(a1.games_played) over (partition by player_id order by event_date) as games_played_so_far from schema_534.activity as a1 group by a1.player_id, a1.event_date order by a1.player_id, a1.event_date",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
257,534,100,Medium,"SELECT a1.player_id, a1.event_date, 
       (SELECT SUM(a2.games_played) 
        FROM schema_534.activity a2 
        WHERE a1.player_id = a2.player_id AND a1.event_date >= a2.event_date) AS games_played_so_far 
FROM schema_534.activity a1;",100000,"select a1.player_id, a1.event_date, sum(a2.games_played) as games_played_so_far from schema_534.activity as a1 join schema_534.activity as a2 on (a1.player_id = a2.player_id and a1.event_date >= a2.event_date) group by 1, 2",100000,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
258,534,105,Medium,"SELECT a1.player_id, a1.event_date, SUM(a1.games_played) OVER (PARTITION BY a1.player_id ORDER BY a1.event_date) AS games_played_so_far
FROM schema_534.activity AS a1;",100000,"select a1.player_id, a1.event_date, sum(a2.games_played) as games_played_so_far from schema_534.activity as a1 join schema_534.activity as a2 on (a1.event_date >= a2.event_date and a1.player_id = a2.player_id) group by 1, 2",100000,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Equivalent query,
259,534,112,Medium,"SELECT a1.player_id, a1.event_date, 
       SUM(SUM(a1.games_played)) OVER (PARTITION BY a1.player_id ORDER BY a1.event_date) AS games_played_so_far
FROM schema_534.activity AS a1
GROUP BY a1.player_id, a1.event_date",100000,"select a1.player_id, a2.event_date, sum(a1.games_played) as games_played_so_far from schema_534.activity as a1 left outer join schema_534.activity as a2 on (a1.player_id = a2.player_id and a1.event_date <= a2.event_date) group by a1.player_id, a2.event_date",100000,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Equivalent query,
260,534,113,Medium,"SELECT player_id, event_date, 
       SUM(SUM(games_played)) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far
FROM schema_534.activity
GROUP BY player_id, event_date
ORDER BY player_id, event_date;",100000,"select a1.player_id, a1.event_date, sum(a2.games_played) as games_played_so_far from schema_534.activity as a1 left outer join schema_534.activity as a2 on (a1.player_id = a2.player_id and a1.event_date >= a2.event_date) group by a1.player_id, a1.event_date order by a1.player_id, a1.event_date asc",100000,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
261,534,115,Medium,"SELECT player_id, event_date, SUM(games_played) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far
FROM schema_534.activity;",100000,"select a2.player_id, a2.event_date, sum(a1.games_played) as games_played_so_far from schema_534.activity as a1 join schema_534.activity as a2 on (a1.player_id = a2.player_id and a1.event_date <= a2.event_date) group by 1, 2",100000,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Equivalent query,
262,534,116,Medium,"SELECT player_id, event_date, SUM(SUM(games_played)) OVER (PARTITION BY player_id ORDER BY event_date) AS games_played_so_far
FROM schema_534.activity
GROUP BY player_id, event_date;",100000,"select b.player_id, b.event_date, sum(a.games_played) as games_played_so_far from schema_534.activity as b join schema_534.activity as a on (b.event_date >= a.event_date and b.player_id = a.player_id) group by 1, 2",100000,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Equivalent query,
